################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.3822616355076628E-01 a      1041     0    35     1    21
 -1.3847185783563851E+00 a      1042     0    35     1    22
  2.5168284636175309E-01 a      1043     0    35     1    23
  1.3678531924331896E+00 a      1044     0    35     1    24
  4.8350606802092860E-01 a      1045     0    35     1    25
  3.3319003068781866E-01 a      1046     0    35     1    26
  7.2121643478918784E-01 a      1047     0    35     1    27
  6.3985448652344803E-02 a      1048     0    35     1    28
 -1.3179083915495735E+00 a      1049     0    35     1    29
 -1.2279858099158316E+00 a      1050     0    35     1    30
 -1.0571287323342049E-01 a      1051     0    36     1     1
  1.0267887827479831E+00 a      1052     0    36     1     2
 -1.2438634653860248E+00 a      1053     0    36     1     3
  2.1552321852242931E-01 a      1054     0    36     1     4
 -5.9375092936350271E-01 a      1055     0    36     1     5
 -2.0985102934075162E+00 a      1056     0    36     1     6
  1.4353545295972068E-03 a      1057     0    36     1     7
  1.3548162764982576E-02 a      1058     0    36     1     8
  7.9322242571228108E-01 a      1059     0    36     1     9
  6.3139799444569822E-01 a      1060     0    36     1    10
  6.7936480843474689E-01 a      1061     0    36     1    11
 -5.5492634146921493E-01 a      1062     0    36     1    12
 -3.4053876983548276E-01 a      1063     0    36     1    13
 -1.0558908465564079E+00 a      1064     0    36     1    14
 -6.6908297091602287E-01 a      1065     0    36     1    15
  4.0879920749487936E-01 a      1066     0    36     1    16
  1.3561519509163193E+00 a      1067     0    36     1    17
 -1.2311729791822430E+00 a      1068     0    36     1    18
 -1.9150188583467287E-01 a      1069     0    36     1    19
 -1.3395679977246631E+00 a      1070     0    36     1    20
  1.3071186863847462E+00 a      1071     0    36     1    21
 -1.7278760951906294E-01 a      1072     0    36     1    22
 -2.5324662221535332E-01 a      1073     0    36     1    23
  6.5102703030598219E-01 a      1074     0    36     1    24
  7.5065095339288923E-01 a      1075     0    36     1    25
  4.7060395041140635E-01 a      1076     0    36     1    26
 -1.3508025795088401E+00 a      1077     0    36     1    27
 -8.3943405759379575E-01 a      1078     0    36     1    28
 -1.1935420709772777E+00 a      1079     0    36     1    29
 -1.2543549396035802E-01 a      1080     0    36     1    30
 -7.8285234055327169E-02 a      1081     0    37     1     1
 -1.6119196107389194E-02 a      1082     0    37     1     2
 -3.6269009172247924E-01 a      1083     0    37     1     3
  2.7679750227810423E-02 a      1084     0    37     1     4
  5.6345383032217766E-01 a      1085     0    37     1     5
  8.4881457024440901E-02 a      1086     0    37     1     6
 -1.8506870901701072E-01 a      1087     0    37     1     7
 -3.0723119166235408E-01 a      1088     0    37     1     8
  1.4546037698856834E-01 a      1089     0    37     1     9
 -4.7233621264892792E-03 a      1090     0    37     1    10
  7.8130139661285158E-01 a      1091     0    37     1    11
 -1.2272760053922378E-01 a      1092     0    37     1    12
  1.9896051601298498E-01 a      1093     0    37     1    13
 -4.3466978368840825E-01 a      1094     0    37     1    14
  3.0042544102050261E-01 a      1095     0    37     1    15
 -1.4382952362141971E-01 a      1096     0    37     1    16
 -1.6559943069463931E-01 a      1097     0    37     1    17
 -1.3760453900151715E-01 a      1098     0    37     1    18
 -5.8120314228339864E-01 a      1099     0    37     1    19
  3.1656727164668541E-01 a      1100     0    37     1    20
  1.1854182252045688E-01 a      1101     0    37     1    21
 -1.8066304764344045E-02 a      1102     0    37     1    22
 -1.6612429835912090E-01 a      1103     0    37     1    23
 -1.0115633572211487E+00 a      1104     0    37     1    24
  5.9708369247728843E-01 a      1105     0    37     1    25
 -8.7473363925740844E-01 a      1106     0    37     1    26
 -4.4896549268721014E-01 a      1107     0    37     1    27
 -3.4131236919554608E-02 a      1108     0    37     1    28
 -9.4342285802924564E-01 a      1109     0    37     1    29
 -3.4776841420755578E-01 a      1110     0    37     1    30
 -1.7087111117769821E-01 a      1111     0    38     1     1
 -2.1789326940087389E-01 a      1112     0    38     1     2
 -1.6858513602047698E-01 a      1113     0    38     1     3
 -1.7025113116776616E-01 a      1114     0    38     1     4
 -3.5407948730178029E-01 a      1115     0    38     1     5
  4.8426920944486812E-01 a      1116     0    38     1     6
 -3.1640339126165745E-01 a      1117     0    38     1     7
  4.2437106183342163E-02 a      1118     0    38     1     8
 -3.8186145339017596E-01 a      1119     0    38     1     9
 -4.9199023149931093E-01 a      1120     0    38     1    10
 -1.6576151320299312E-01 a      1121     0    38     1    11
 -4.9345175269923330E-01 a      1122     0    38     1    12
 -6.3604285997879384E-01 a      1123     0    38     1    13
  5.7073804929149141E-01 a      1124     0    38     1    14
 -5.2556685765117450E-01 a      1125     0    38     1    15
  4.9884531856303632E-01 a      1126     0    38     1    16
 -1.4789227691753942E-01 a      1127     0    38     1    17
  4.4987735147630416E-02 a      1128     0    38     1    18
 -3.2821758335299722E-01 a      1129     0    38     1    19
  2.5332531786375051E-01 a      1130     0    38     1    20
 -6.7670019528481440E-01 a      1131     0    38     1    21
 -1.3695338093154172E-01 a      1132     0    38     1    22
  5.6392579207472548E-01 a      1133     0    38     1    23
  2.1242419962824341E-01 a      1134     0    38     1    24
 -6.6249742023595615E-01 a      1135     0    38     1    25
 -9.5224197373233943E-01 a      1136     0    38     1    26
  2.3983443984418132E-01 a      1137     0    38     1    27
  3.9501770348075071E-01 a      1138     0    38     1    28
  3.7710754175403133E-01 a      1139     0    38     1    29
  9.5635663787262193E-01 a      1140     0    38     1    30
 -3.9231761537906945E-01 a      1141     0    39     1     1
 -2.7071283222352288E-01 a      1142     0    39     1     2
  2.5283797409501640E-01 a      1143     0    39     1     3
 -1.8459115340905741E-01 a      1144     0    39     1     4
  2.8875506360769509E-01 a      1145     0    39     1     5
  8.1163190640767024E-01 a      1146     0    39     1     6
  1.2653454884727924E-01 a      1147     0    39     1     7
 -3.6215879760450004E-01 a      1148     0    39     1     8
 -4.0887979755124543E-01 a      1149     0    39     1     9
 -5.8364049619041303E-01 a      1150     0    39     1    10
  6.1893404632026183E-01 a      1151     0    39     1    11
  3.5194744759387254E-02 a      1152     0    39     1    12
 -3.7288682059125805E-01 a      1153     0    39     1    13
  9.5766738580488273E-02 a      1154     0    39     1    14
  3.5410458968530539E-01 a      1155     0    39     1    15
 -3.9466772540045947E-01 a      1156     0    39     1    16
 -1.0248800394450297E+00 a      1157     0    39     1    17
  3.3555001110125014E-02 a      1158     0    39     1    18
 -7.0384875770866617E-01 a      1159     0    39     1    19
  8.1959767505087489E-01 a      1160     0    39     1    20
 -2.8967863507462110E-01 a      1161     0    39     1    21
  7.9849090924780250E-02 a      1162     0    39     1    22
  2.3754770517525406E-01 a      1163     0    39     1    23
 -9.9119296578625693E-01 a      1164     0    39     1    24
  3.6885248359323747E-01 a      1165     0    39     1    25
 -9.2957886455970551E-01 a      1166     0    39     1    26
 -3.2234076391006464E-02 a      1167     0    39     1    27
  5.2449633478845537E-01 a      1168     0    39     1    28
 -9.8719928676913093E-01 a      1169     0    39     1    29
 -7.6489848204165005E-03 a      1170     0    39     1    30
 -6.0059405238668462E-01 a      1171     0    40     1     1
  5.9411783882571156E-01 a      1172     0    40     1     2
  2.7417464199228958E-01 a      1173     0    40     1     3
  5.1127744389407181E-01 a      1174     0    40     1     4
 -1.4321711555642888E-01 a      1175     0    40     1     5
 -2.6690457537385512E-02 a      1176     0    40     1     6
  4.7223556599180039E-01 a      1177     0    40     1     7
 -7.3381006470717181E-01 a      1178     0    40     1     8
  1.0569505462235673E+00 a      1179     0    40     1     9
  2.4031160319928579E-01 a      1180     0    40     1    10
 -1.2492944588629964E+00 a      1181     0    40     1    11
  6.3932865773787340E-01 a      1182     0    40     1    12
  5.8275277018343985E-01 a      1183     0    40     1    13
  1.5564222952725395E+00 a      1184     0    40     1    14
  4.5846192410473413E-01 a      1185     0    40     1    15
  2.8322973381479039E-01 a      1186     0    40     1    16
  1.4225533567297766E+00 a      1187     0    40     1    17
 -6.4063721535939788E-01 a      1188     0    40     1    18
  1.3742679933475697E+00 a      1189     0    40     1    19
 -6.5287414828806323E-01 a      1190     0    40     1    20
 -3.5791064190848654E-01 a      1191     0    40     1    21
  2.2136873373938487E-01 a      1192     0    40     1    22
  5.4247812439850707E-01 a      1193     0    40     1    23
 -7.4483089040097739E-01 a      1194     0    40     1    24
  9.3026561368867826E-03 a      1195     0    40     1    25
  3.7811433093450103E-01 a      1196     0    40     1    26
  1.0862670016930045E+00 a      1197     0    40     1    27
  6.8686087471726143E-01 a      1198     0    40     1    28
  3.7821071867498857E-01 a      1199     0    40     1    29
 -3.4106367841819757E-01 a      1200     0    40     1    30
 -6.7485560486245488E-01 a      1201     0    41     1     1
  3.9704058303555695E-01 a      1202     0    41     1     2
 -1.6558231050627148E-01 a      1203     0    41     1     3
  6.0025383289190271E-01 a      1204     0    41     1     4
 -6.4954801271089824E-02 a      1205     0    41     1     5
  3.4462820857214860E-01 a      1206     0    41     1     6
  2.2076837033924682E-01 a      1207     0    41     1     7
 -5.8209365553694506E-02 a      1208     0    41     1     8
 -1.4520810943810913E-01 a      1209     0    41     1     9
  4.9506949243276682E-01 a      1210     0    41     1    10
  2.0875027652792824E-02 a      1211     0    41     1    11
  2.4924848554120277E-01 a      1212     0    41     1    12
  2.7549186704731410E-01 a      1213     0    41     1    13
  4.0988769007712270E-02 a      1214     0    41     1    14
 -3.6621103331393484E-01 a      1215     0    41     1    15
  3.3949270028390455E-01 a      1216     0    41     1    16
  6.0114398088805691E-02 a      1217     0    41     1    17
  1.4306267472103618E-01 a      1218     0    41     1    18
 -1.1112841996667673E-01 a      1219     0    41     1    19
  4.7524182496520517E-01 a      1220     0    41     1    20
 -1.6592605474083505E-01 a      1221     0    41     1    21
  2.9026968755732141E-01 a      1222     0    41     1    22
 -3.8690956364539446E-02 a      1223     0    41     1    23
  2.8189178437138523E-01 a      1224     0    41     1    24
 -1.6896002038592969E-01 a      1225     0    41     1    25
 -6.5142172570380352E-01 a      1226     0    41     1    26
  4.2597763184021226E-01 a      1227     0    41     1    27
  1.9816670493396180E-01 a      1228     0    41     1    28
  5.3648279960354525E-02 a      1229     0    41     1    29
  2.0318753085190133E-01 a      1230     0    41     1    30
 -1.3051908682102371E+00 a      1231     0    42     1     1
 -5.6739144409445086E-01 a      1232     0    42     1     2
  3.0487101360077312E-01 a      1233     0    42     1     3
  8.9673724480132458E-02 a      1234     0    42     1     4
 -1.6131562489666842E-01 a      1235     0    42     1     5
  4.6375573606806958E-01 a      1236     0    42     1     6
 -1.1962543603078443E-01 a      1237     0    42     1     7
 -6.7347058173457230E-01 a      1238     0    42     1     8
 -7.2023302315922133E-01 a      1239     0    42     1     9
  2.2410982832521306E-01 a      1240     0    42     1    10
 -5.4526387000880105E-01 a      1241     0    42     1    11
  1.2095693277804929E-01 a      1242     0    42     1    12
 -5.7264526679514494E-05 a      1243     0    42     1    13
 -4.6114371349591310E-01 a      1244     0    42     1    14
 -1.0161272998891385E-01 a      1245     0    42     1    15
  5.3562786471549739E-01 a      1246     0    42     1    16
 -5.7979531292348528E-02 a      1247     0    42     1    17
 -4.8117823619543906E-02 a      1248     0    42     1    18
  1.1882431893889855E+00 a      1249     0    42     1    19
 -8.3364519120712501E-03 a      1250     0    42     1    20
 -4.0591142308042549E-01 a      1251     0    42     1    21
  4.6383703988596930E-01 a      1252     0    42     1    22
  6.8611628047284456E-01 a      1253     0    42     1    23
 -1.8654645188602764E-01 a      1254     0    42     1    24
  6.6424468743908738E-01 a      1255     0    42     1    25
  6.2093322917161096E-02 a      1256     0    42     1    26
  2.3323846818325891E-01 a      1257     0    42     1    27
 -3.4833850333100658E-01 a      1258     0    42     1    28
  7.5017118739532401E-02 a      1259     0    42     1    29
 -1.6329102613635807E-01 a      1260     0    42     1    30
  2.5653146343557959E-01 a      1261     0    43     1     1
  3.8274521445786060E-02 a      1262     0    43     1     2
  1.1978499848366894E-02 a      1263     0    43     1     3
 -5.1195124690684690E-01 a      1264     0    43     1     4
 -4.5280309814426219E-02 a      1265     0    43     1     5
 -3.5000391818238212E-02 a      1266     0    43     1     6
  1.3699176211150524E-01 a      1267     0    43     1     7
 -5.9236182012448635E-01 a      1268     0    43     1     8
  3.3723945240434927E-01 a      1269     0    43     1     9
 -3.8281096249104629E-01 a      1270     0    43     1    10
  3.5611367435949010E-01 a      1271     0    43     1    11
 -2.7138274754619779E-01 a      1272     0    43     1    12
  9.7537678462869856E-02 a      1273     0    43     1    13
 -3.3457895862515585E-01 a      1274     0    43     1    14
  3.2342239421712646E-02 a      1275     0    43     1    15
 -1.5996966801148804E-01 a      1276     0    43     1    16
  1.5443408426020547E-01 a      1277     0    43     1    17
 -3.5012961325675901E-01 a      1278     0    43     1    18
  3.4037893328142432E-01 a      1279     0    43     1    19
 -1.9393919438713927E-01 a      1280     0    43     1    20
 -5.6409698344737837E-02 a      1281     0    43     1    21
 -1.5054255157568666E-01 a      1282     0    43     1    22
 -1.5845777570489569E-01 a      1283     0    43     1    23
 -1.6434500789068693E-01 a      1284     0    43     1    24
 -5.6213233176639885E-02 a      1285     0    43     1    25
  3.0504709971766586E-01 a      1286     0    43     1    26
  1.1451253886891263E-01 a      1287     0    43     1    27
 -7.1610171761954755E-01 a      1288     0    43     1    28
 -2.4469695542044140E-01 a      1289     0    43     1    29
 -2.2311591111185533E-01 a      1290     0    43     1    30
  1.6151336213504608E+00 a      1291     0    44     1     1
  4.7906468703454948E-02 a      1292     0    44     1     2
  4.0987068013400280E-01 a      1293     0    44     1     3
 -6.9054530619973364E-01 a      1294     0    44     1     4
  5.5293789485813521E-03 a      1295     0    44     1     5
 -1.3587959727033754E+00 a      1296     0    44     1     6
 -2.9875061696990313E-01 a      1297     0    44     1     7
  6.4166097056569360E-01 a      1298     0    44     1     8
  1.4471357099653501E+00 a      1299     0    44     1     9
 -3.5118396687832520E-01 a      1300     0    44     1    10
  7.9750494984686793E-01 a      1301     0    44     1    11
 -3.6064386607101589E-01 a      1302     0    44     1    12
  2.6757717876835563E-01 a      1303     0    44     1    13
  2.1875447255720240E-01 a      1304     0    44     1    14
 -7.9125011815611557E-01 a      1305     0    44     1    15
 -5.4239207188843586E-01 a      1306     0    44     1    16
  8.6491163467291646E-02 a      1307     0    44     1    17
 -4.3105438972617399E-01 a      1308     0    44     1    18
 -1.2425113725398091E+00 a      1309     0    44     1    19
 -6.0780472376387595E-01 a      1310     0    44     1    20
  6.4855348715859296E-01 a      1311     0    44     1    21
 -4.3891351651563527E-02 a      1312     0    44     1    22
 -2.4917562244058350E-01 a      1313     0    44     1    23
  2.6042072046370474E-01 a      1314     0    44     1    24
 -6.9056976984359741E-01 a      1315     0    44     1    25
  4.3176866810643699E-01 a      1316     0    44     1    26
 -4.2745936933091755E-01 a      1317     0    44     1    27
 -7.8361794523413124E-03 a      1318     0    44     1    28
  6.6350807234181811E-02 a      1319     0    44     1    29
 -2.6363966520737797E-01 a      1320     0    44     1    30
 -4.7053104964633219E-02 a      1321     0    45     1     1
 -9.9196098156481860E-01 a      1322     0    45     1     2
 -1.6863849059927116E-02 a      1323     0    45     1     3
 -6.0244387267969057E-01 a      1324     0    45     1     4
 -9.2739713135255075E-01 a      1325     0    45     1     5
  9.1119886501246272E-01 a      1326     0    45     1     6
  2.5945867042625115E-01 a      1327     0    45     1     7
 -6.8906438546764381E-01 a      1328     0    45     1     8
  2.5404840624324015E-01 a      1329     0    45     1     9
 -5.6949107108036356E-01 a      1330     0    45     1    10
  6.2491849066797833E-01 a      1331     0    45     1    11
  7.9304873271237453E-01 a      1332     0    45     1    12
  6.5910468939289357E-01 a      1333     0    45     1    13
  8.6314198475699799E-01 a      1334     0    45     1    14
  4.7179250368032177E-01 a      1335     0    45     1    15
 -9.0750208197986060E-01 a      1336     0    45     1    16
 -1.3829971776218457E+00 a      1337     0    45     1    17
  1.1539428016439961E+00 a      1338     0    45     1    18
 -1.3042619077477829E-01 a      1339     0    45     1    19
  8.2433066160178214E-01 a      1340     0    45     1    20
  1.2276880030474355E+00 a      1341     0    45     1    21
 -4.6478123688198919E-01 a      1342     0    45     1    22
 -8.1681648475376700E-01 a      1343     0    45     1    23
  1.2676500585558839E-01 a      1344     0    45     1    24
  2.1241188448163095E-01 a      1345     0    45     1    25
  5.0917335489159088E-01 a      1346     0    45     1    26
 -1.8923421411228997E-01 a      1347     0    45     1    27
  1.3895569211764169E-01 a      1348     0    45     1    28
 -5.5110168241700219E-01 a      1349     0    45     1    29
 -3.0758366979979052E-01 a      1350     0    45     1    30
 -2.3102493647483408E-01 a      1351     0    46     1     1
  3.2709090747730313E-01 a      1352     0    46     1     2
 -2.9682670226874111E-02 a      1353     0    46     1     3
  3.0657029507407818E-01 a      1354     0    46     1     4
  4.5166080771415379E-01 a      1355     0    46     1     5
 -8.9548313545160907E-01 a      1356     0    46     1     6
 -2.8415883364776362E-01 a      1357     0    46     1     7
  2.9033803396503266E-01 a      1358     0    46     1     8
 -2.2069138681614026E-01 a      1359     0    46     1     9
  1.2842426318753488E+00 a      1360     0    46     1    10
  2.4242020578445470E-01 a      1361     0    46     1    11
 -3.8426697802340892E-01 a      1362     0    46     1    12
  7.0200283810604069E-01 a      1363     0    46     1    13
  2.3485619166564070E-01 a      1364     0    46     1    14
  9.7523126333249624E-02 a      1365     0    46     1    15
  1.3844987907104833E+00 a      1366     0    46     1    16
 -3.1842521682763802E-01 a      1367     0    46     1    17
 -2.7381309436827134E-01 a      1368     0    46     1    18
  1.6552114112479699E+00 a      1369     0    46     1    19
  7.8485584461703994E-01 a      1370     0    46     1    20
 -1.2983762215331216E+00 a      1371     0    46     1    21
 -2.5147957816790928E-01 a      1372     0    46     1    22
  4.4176065445988194E-01 a      1373     0    46     1    23
  2.6501260768512619E-01 a      1374     0    46     1    24
 -4.4673759544927033E-01 a      1375     0    46     1    25
  5.6719076588089257E-01 a      1376     0    46     1    26
  6.8619453869765790E-01 a      1377     0    46     1    27
  2.4866457653298349E-01 a      1378     0    46     1    28
 -5.7858811274769284E-01 a      1379     0    46     1    29
  1.1583346347235071E+00 a      1380     0    46     1    30
  6.8634514407158953E-01 a      1381     0    47     1     1
 -6.7998876078485837E-01 a      1382     0    47     1     2
 -4.5440902509222758E-01 a      1383     0    47     1     3
  1.4513049379741914E+00 a      1384     0    47     1     4
  3.3011794208985301E-01 a      1385     0    47     1     5
  1.2604120381620163E+00 a      1386     0    47     1     6
  7.3579925260161561E-01 a      1387     0    47     1     7
  3.4441721075813775E-01 a      1388     0    47     1     8
 -2.1177842106232490E+00 a      1389     0    47     1     9
 -6.5830856571353791E-01 a      1390     0    47     1    10
 -4.3970531405607133E-01 a      1391     0    47     1    11
 -1.2266560965972809E-01 a      1392     0    47     1    12
 -4.5448274643180364E-01 a      1393     0    47     1    13
 -1.0906715500797055E+00 a      1394     0    47     1    14
  5.1059155521997590E-01 a      1395     0    47     1    15
 -4.1675578259404417E-01 a      1396     0    47     1    16
  1.4733573541207212E-01 a      1397     0    47     1    17
  3.4783570020195477E-02 a      1398     0    47     1    18
 -1.4852644515569762E+00 a      1399     0    47     1    19
 -6.9292934374090220E-01 a      1400     0    47     1    20
 -9.6365082067055019E-01 a      1401     0    47     1    21
 -2.9725727969152860E-01 a      1402     0    47     1    22
  7.6960373730054277E-01 a      1403     0    47     1    23
 -2.7779223818852067E-01 a      1404     0    47     1    24
 -2.9281783748608903E-01 a      1405     0    47     1    25
 -1.6542462523555340E-01 a      1406     0    47     1    26
 -3.7138682699560988E-01 a      1407     0    47     1    27
 -5.6865137467175009E-01 a      1408     0    47     1    28
  2.5647431360733014E-01 a      1409     0    47     1    29
  2.6189704865457420E-03 a      1410     0    47     1    30
  4.7559237560715500E-01 a      1411     0    48     1     1
  6.3572330851860326E-01 a      1412     0    48     1     2
 -4.2721884433296115E-01 a      1413     0    48     1     3
  1.9626224758687211E-01 a      1414     0    48     1     4
  3.6749600393750970E-01 a      1415     0    48     1     5
 -9.2676182026964454E-02 a      1416     0    48     1     6
  1.7884892605938224E-01 a      1417     0    48     1     7
  4.8580173213669664E-01 a      1418     0    48     1     8
  5.7581414631683914E-01 a      1419     0    48     1     9
  1.7943499746559805E-01 a      1420     0    48     1    10
 -1.6558215891270106E-01 a      1421     0    48     1    11
 -9.5513375005939441E-02 a      1422     0    48     1    12
  3.2385398877009738E-02 a      1423     0    48     1    13
  4.8598421081486065E-01 a      1424     0    48     1    14
 -8.0693504657714833E-03 a      1425     0    48     1    15
 -8.3778963352845987E-02 a      1426     0    48     1    16
 -6.3353524277543261E-02 a      1427     0    48     1    17
  1.2029570753389304E-01 a      1428     0    48     1    18
 -4.0824660952693337E-01 a      1429     0    48     1    19
  6.2488029387526989E-01 a      1430     0    48     1    20
 -2.4701597563643066E-01 a      1431     0    48     1    21
 -5.8124382153973864E-01 a      1432     0    48     1    22
 -8.3776997923039487E-01 a      1433     0    48     1    23
  5.0117462605182728E-03 a      1434     0    48     1    24
  1.6001314091316277E-03 a      1435     0    48     1    25
 -4.3594039718264765E-01 a      1436     0    48     1    26
 -2.7164320057015384E-01 a      1437     0    48     1    27
 -1.3449034777289337E-01 a      1438     0    48     1    28
  4.8487354581286973E-01 a      1439     0    48     1    29
 -7.7626057047018704E-01 a      1440     0    48     1    30
  4.2138636730347478E-01 a      1441     0    49     1     1
 -6.1015376055078929E-01 a      1442     0    49     1     2
  8.6618590820277475E-01 a      1443     0    49     1     3
  4.2755851139372208E-01 a      1444     0    49     1     4
  1.3497574622085824E+00 a      1445     0    49     1     5
  2.0390858541979195E+00 a      1446     0    49     1     6
  5.8991784786428958E-01 a      1447     0    49     1     7
 -8.2660387639526215E-03 a      1448     0    49     1     8
 -4.0903079122847624E-01 a      1449     0    49     1     9
  1.3487523710424848E-01 a      1450     0    49     1    10
  3.2693158015030555E-01 a      1451     0    49     1    11
  3.4485692770536330E-01 a      1452     0    49     1    12
  1.0364196281633811E+00 a      1453     0    49     1    13
  4.9695948624136943E-01 a      1454     0    49     1    14
  5.6253561267977281E-01 a      1455     0    49     1    15
 -3.3265975074115767E-01 a      1456     0    49     1    16
 -7.9508838651949598E-01 a      1457     0    49     1    17
  4.5442467816006743E-01 a      1458     0    49     1    18
 -1.2647389399883495E+00 a      1459     0    49     1    19
 -6.3877757807678714E-01 a      1460     0    49     1    20
  2.7414782327624970E-01 a      1461     0    49     1    21
  9.3972533281021631E-01 a      1462     0    49     1    22
 -4.4614248412184525E-02 a      1463     0    49     1    23
 -1.2936052642423588E+00 a      1464     0    49     1    24
  1.9438908597398770E+00 a      1465     0    49     1    25
  6.8987462333338245E-01 a      1466     0    49     1    26
  3.9201500906445252E-01 a      1467     0    49     1    27
  7.8390339946611143E-01 a      1468     0    49     1    28
  1.1451380160273366E+00 a      1469     0    49     1    29
 -3.0184315529212324E-01 a      1470     0    49     1    30
  5.3169683630140308E-01 a      1471     0    50     1     1
  8.6392837889175389E-01 a      1472     0    50     1     2
  9.1681313026194022E-01 a      1473     0    50     1     3
 -1.8437050204670886E+00 a      1474     0    50     1     4
 -1.3170676673455846E+00 a      1475     0    50     1     5
 -1.8560151704307999E+00 a      1476     0    50     1     6
 -6.6139398070173006E-01 a      1477     0    50     1     7
  1.4167401901671539E+00 a      1478     0    50     1     8
 -1.3346680698802571E+00 a      1479     0    50     1     9
  4.5918743582018595E-01 a      1480     0    50     1    10
 -3.2121667612873156E-01 a      1481     0    50     1    11
 -2.1005031366449995E+00 a      1482     0    50     1    12
 -1.5105872851667130E+00 a      1483     0    50     1    13
  5.6197403020219827E-01 a      1484     0    50     1    14
 -1.4606446045051846E+00 a      1485     0    50     1    15
  6.8606343580764118E-01 a      1486     0    50     1    16
 -2.7011017436320645E-01 a      1487     0    50     1    17
  4.4902336088795120E-01 a      1488     0    50     1    18
  1.8692048743363843E+00 a      1489     0    50     1    19
  9.9877242997477955E-01 a      1490     0    50     1    20
  8.8611495236989224E-01 a      1491     0    50     1    21
  3.1779753240309777E-01 a      1492     0    50     1    22
  1.8372431434508552E-01 a      1493     0    50     1    23
  1.6481599715934512E+00 a      1494     0    50     1    24
 -2.0389066648966847E+00 a      1495     0    50     1    25
  1.0194077592348902E+00 a      1496     0    50     1    26
  5.9265375881196847E-01 a      1497     0    50     1    27
 -5.3259671406721909E-01 a      1498     0    50     1    28
  2.1461906744729728E+00 a      1499     0    50     1    29
  1.7416978551159961E+00 a      1500     0    50     1    30
  4.3317503635705364E-02 a      1501     0    51     1     1
  1.5816264551841064E-01 a      1502     0    51     1     2
  9.1444667865886536E-02 a      1503     0    51     1     3
  1.9522094547401297E-01 a      1504     0    51     1     4
  2.0057756786052602E-01 a      1505     0    51     1     5
  1.3106303345656820E-01 a      1506     0    51     1     6
  4.6438236854481540E-01 a      1507     0    51     1     7
  2.6983229931342639E-01 a      1508     0    51     1     8
  9.1863097392219553E-02 a      1509     0    51     1     9
  3.0015183236832249E-01 a      1510     0    51     1    10
 -3.6521476144702641E-01 a      1511     0    51     1    11
  1.0263125949043662E-01 a      1512     0    51     1    12
  3.3953597105161999E-02 a      1513     0    51     1    13
  5.0841480425734342E-01 a      1514     0    51     1    14
  7.5244453172980633E-02 a      1515     0    51     1    15
 -1.2680022969803853E-01 a      1516     0    51     1    16
  2.2628939070723799E-02 a      1517     0    51     1    17
 -2.5256052874623169E-01 a      1518     0    51     1    18
 -9.4132464488189668E-02 a      1519     0    51     1    19
  8.7671168008041284E-02 a      1520     0    51     1    20
  1.5815366176249433E-02 a      1521     0    51     1    21
 -3.0399248325297251E-01 a      1522     0    51     1    22
 -2.9243487125334527E-01 a      1523     0    51     1    23
  1.2351316896082289E-01 a      1524     0    51     1    24
  1.1314924991926653E-01 a      1525     0    51     1    25
 -2.1350459588043486E-01 a      1526     0    51     1    26
  4.8262168155927382E-01 a      1527     0    51     1    27
 -4.9955674309649584E-03 a      1528     0    51     1    28
  1.2015024492677910E-01 a      1529     0    51     1    29
 -3.8573112272444876E-01 a      1530     0    51     1    30
 -2.1702127055460055E-01 b      1531     1     1
  2.6109320738635416E-01 b      1532     1     2
  1.4515343582046827E-01 b      1533     1     3
  1.7690015259853234E-01 b      1534     1     4
 -2.8031165647059159E-01 b      1535     1     5
  1.3745958039115318E-02 b      1536     1     6
 -6.6011544101165526E-02 b      1537     1     7
 -7.2841189097361300E-02 b      1538     1     8
  3.2925865133651933E-01 b      1539     1     9
  1.4934581320599852E-01 b      1540     1    10
 -1.3144209835412346E-01 b      1541     1    11
 -3.5800902614760405E-01 b      1542     1    12
 -4.9860468606016098E-04 b      1543     1    13
 -2.0090511960343688E-01 b      1544     1    14
 -1.3078957829593477E-01 b      1545     1    15
 -2.3968364879648235E-01 b      1546     1    16
 -3.9892417453374546E-01 b      1547     1    17
 -3.5192623672223138E-02 b      1548     1    18
 -8.7216109809767225E-02 b      1549     1    19
  5.3172197029233015E-01 b      1550     1    20
 -3.0536840449428337E-01 b      1551     1    21
 -1.6435222251982903E-01 b      1552     1    22
  4.0294959960461507E-01 b      1553     1    23
  3.0515908288984088E-02 b      1554     1    24
  6.9964542355535606E-02 b      1555     1    25
 -7.7513519341829790E-02 b      1556     1    26
  3.1011436558967268E-02 b      1557     1    27
  8.4049313136624906E-02 b      1558     1    28
 -1.6275271913333497E-01 b      1559     1    29
 -5.1578761726616164E-02 b      1560     1    30
  2.9278237959610953E-01 a      1561     1     1     2     1
  4.6006418662998855E-01 a      1562     1     1     2     2
 -4.1658500282259092E-01 a      1563     1     1     2     3
  1.0196851286167287E-01 a      1564     1     1     2     4
